customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total
ID0695,No,Female,0,Yes,No,16,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,95.52,1528.32
ID0696,Yes,Female,0,No,Yes,59,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),41.45,2445.55
ID0697,No,Female,1,Yes,Yes,69,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),117.74,8124.0599999999995
ID0698,Yes,Female,0,Yes,No,68,Yes,Yes,No,No,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),25.21,1714.28
ID0699,No,Female,0,No,Yes,21,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,55.21,1159.41
ID0700,No,Male,1,No,Yes,70,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),62.86,4400.2
ID0701,Yes,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,102.42,1229.04
ID0702,No,Female,0,No,No,16,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,96.62,1545.92
ID0703,Yes,Male,0,Yes,No,14,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.5,805.0
ID0704,Yes,Female,0,No,No,61,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,76.56,4670.16
ID0705,No,Female,1,No,No,71,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,103.56,7352.76
ID0706,No,Male,0,Yes,No,46,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,21.82,1003.72
ID0707,No,Female,1,No,Yes,32,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.22,3207.04
ID0708,Yes,Female,0,No,Yes,15,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,114.69,1720.35
ID0709,No,Female,1,Yes,No,44,Yes,No phone service,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),23.21,1021.24
ID0710,No,Female,0,No,Yes,17,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,24.56,417.52
ID0711,No,Male,0,Yes,No,41,Yes,No,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,54.45,2232.4500000000003
ID0712,No,Female,0,Yes,No,54,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,28.78,1554.1200000000001
ID0713,No,Female,1,Yes,No,44,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,67.93,2988.92
ID0714,No,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),92.87,464.35
ID0715,No,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),76.69,2070.63
ID0716,No,Female,0,No,No,43,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),39.64,1704.52
ID0717,No,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),85.48,2649.88
ID0718,Yes,Male,1,Yes,No,17,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,88.49,1504.33
ID0719,No,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.24,6114.96
ID0720,No,Female,0,No,No,62,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,34.68,2150.16
ID0721,Yes,Male,0,No,Yes,32,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,89.23,2855.36
ID0722,Yes,Female,0,Yes,No,40,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),111.14,4445.6
ID0723,No,Male,0,Yes,No,13,Yes,No,No,No,No internet service,Yes,Yes,No,No,Two year,Yes,Mailed check,70.16,912.0799999999999
ID0724,No,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),56.18,1966.3
ID0725,No,Female,0,No,Yes,5,Yes,No,No,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),37.07,185.35
ID0726,Yes,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),106.68,3093.7200000000003
ID0727,No,Male,0,No,Yes,70,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),59.42,4159.400000000001
ID0728,Yes,Male,0,Yes,No,25,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,112.49,2812.25
ID0729,Yes,Male,0,No,Yes,22,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),104.78,2305.16
ID0730,Yes,Male,0,Yes,No,66,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,57.66,3805.56
ID0731,No,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.39,3482.55
ID0732,No,Female,1,Yes,Yes,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,22.72,1567.6799999999998
ID0733,No,Female,1,No,No,72,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Mailed check,46.32,3335.04
ID0734,No,Female,0,No,Yes,1,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),91.03,91.03
ID0735,No,Female,0,Yes,No,44,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Mailed check,87.79,3862.76
ID0736,No,Male,1,Yes,No,39,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,55.34,2158.26
ID0737,No,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),100.86,5446.44
ID0738,No,Female,0,No,No,29,Yes,No phone service,No,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,43.58,1263.82
ID0739,No,Female,0,Yes,No,54,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.13,3571.0199999999995
ID0740,No,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,67.25,1076.0
ID0741,No,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,54.08,1081.6
ID0742,No,Male,0,Yes,No,46,Yes,No,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,115.47,5311.62
ID0743,No,Male,1,No,Yes,67,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Electronic check,89.67,6007.89
ID0744,Yes,Male,1,No,No,65,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),73.92,4804.8
ID0745,No,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),71.05,4120.9
ID0746,No,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),35.93,1904.29
ID0747,No,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),57.22,57.22
ID0748,No,Female,0,No,Yes,66,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,87.28,5760.4800000000005
ID0749,No,Female,0,Yes,Yes,29,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),112.46,3261.3399999999997
ID0750,Yes,Female,0,No,No,70,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,101.65,7115.5
ID0751,No,Male,1,No,No,8,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,50.04,400.32
ID0752,No,Male,0,Yes,Yes,29,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),63.4,1838.6
ID0753,No,Female,0,No,Yes,51,Yes,No,DSL,No,No,Yes,No internet service,No,No internet service,One year,No,Credit card (automatic),28.29,1442.79
ID0754,Yes,Female,1,No,No,33,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,30.22,997.26
ID0755,No,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),67.02,201.06
ID0756,No,Male,0,Yes,No,60,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Two year,No,Credit card (automatic),73.02,4381.2
ID0757,No,Female,0,No,No,35,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),46.4,1624.0
ID0758,No,Female,0,Yes,Yes,69,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),84.28,5815.32
ID0759,No,Male,0,No,No,20,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),90.34,1806.8000000000002
ID0760,Yes,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,49.91,1946.4899999999998
ID0761,No,Male,0,No,Yes,4,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),95.84,383.36
ID0762,Yes,Male,1,Yes,No,19,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.56,770.6400000000001
ID0763,No,Male,0,No,No,45,No,No phone service,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),74.43,3349.3500000000004
ID0764,Yes,Male,0,No,Yes,43,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),100.43,4318.490000000001
ID0765,No,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,73.7,958.1
ID0766,No,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),110.8,1440.3999999999999
ID0767,No,Male,0,Yes,No,60,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.85,1551.0
ID0768,No,Male,0,No,No,57,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),78.83,4493.3099999999995
ID0769,No,Male,0,No,Yes,52,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),76.18,3961.3600000000006
ID0770,Yes,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),86.04,4560.12
ID0771,No,Male,0,Yes,No,43,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,103.34,4443.62
ID0772,Yes,Female,0,Yes,Yes,72,Yes,No,No,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,92.59,6666.4800000000005
ID0773,No,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,99.03,7130.16
ID0774,No,Female,1,Yes,Yes,42,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.88,2052.96
ID0775,Yes,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,58.75,1527.5
ID0776,Yes,Male,0,No,No,23,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Two year,No,Mailed check,82.68,1901.64
ID0777,No,Male,0,Yes,No,43,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),75.35,3240.0499999999997
ID0778,No,Male,0,No,No,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,116.11,3251.08
ID0779,No,Male,0,Yes,No,9,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.68,348.12
ID0780,No,Male,0,Yes,No,20,Yes,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.13,1102.6000000000001
ID0781,No,Female,0,No,Yes,56,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,77.28,4327.68
ID0782,Yes,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,No,Electronic check,106.8,4165.2
ID0783,No,Female,0,Yes,No,51,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,112.93,5759.43
ID0784,Yes,Female,0,No,Yes,12,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),53.6,643.2
ID0785,No,Female,0,No,No,55,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,26.71,1469.05
ID0786,No,Female,1,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,62.16,683.76
ID0787,No,Male,0,No,Yes,26,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.43,1545.18
ID0788,No,Female,0,Yes,Yes,42,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),118.65,4983.3
ID0789,No,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,63.11,1703.97
ID0790,Yes,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),50.57,556.27
ID0791,No,Male,0,Yes,Yes,38,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,56.54,2148.52
ID0792,No,Male,0,Yes,No,43,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),59.69,2566.67
ID0793,No,Male,0,Yes,No,19,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Mailed check,102.15,1940.8500000000001
ID0794,Yes,Female,0,No,No,64,No,No,No,No,No internet service,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),28.1,1798.4
ID0795,No,Female,0,No,No,6,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),51.65,309.9
ID0796,No,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),116.63,5364.98
ID0797,No,Female,0,Yes,Yes,42,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),35.31,1483.02
ID0798,No,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,94.26,6126.900000000001
ID0799,No,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Credit card (automatic),55.64,4006.08
ID0800,No,Female,0,No,No,59,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.18,4612.620000000001
ID0801,Yes,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),29.95,1557.3999999999999
ID0802,No,Female,0,No,No,47,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,50.64,2380.08
ID0803,No,Female,0,Yes,Yes,7,No,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),70.09,490.63
ID0804,No,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),43.17,474.87
ID0805,No,Male,0,Yes,No,61,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),74.19,4525.59
ID0806,No,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,41.98,2854.64
ID0807,No,Male,0,No,Yes,25,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),85.01,2125.25
ID0808,No,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),110.44,1325.28
ID0809,Yes,Female,0,No,Yes,26,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.55,742.3000000000001
ID0810,No,Male,0,Yes,No,12,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),41.66,499.91999999999996
ID0811,No,Male,1,Yes,Yes,43,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),104.44,4490.92
ID0812,Yes,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),83.16,4241.16
ID0813,No,Female,0,No,Yes,37,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,27.87,1031.19
ID0814,No,Female,1,Yes,Yes,46,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),68.64,3157.44
ID0815,No,Female,0,Yes,Yes,53,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),40.98,2171.94
ID0816,No,Female,0,No,Yes,13,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,39.91,518.8299999999999
ID0817,No,Male,0,Yes,Yes,54,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,114.06,6159.24
ID0818,Yes,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,No,Mailed check,96.15,5480.55
ID0819,No,Female,0,No,No,4,Yes,No phone service,No,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),89.62,358.48
ID0820,No,Female,1,Yes,Yes,49,No,No phone service,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,43.89,2150.61
ID0821,Yes,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,31.86,223.01999999999998
ID0822,No,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.08,1177.8799999999999
ID0823,No,Female,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.59,1111.86
ID0824,No,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,58.81,2646.4500000000003
ID0825,No,Female,1,No,Yes,23,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,47.76,1098.48
ID0826,No,Female,0,No,Yes,28,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,77.04,2157.1200000000003
ID0827,No,Male,0,No,Yes,57,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,One year,No,Electronic check,45.05,2567.85
ID0828,No,Male,0,No,Yes,26,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),51.12,1329.12
ID0829,No,Male,0,Yes,No,25,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),105.0,2625.0
ID0830,Yes,Female,0,Yes,Yes,54,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,80.32,4337.28
ID0831,No,Female,0,No,No,29,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),34.57,1002.53
ID0832,Yes,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.65,3335.4
ID0833,Yes,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,40.75,570.5
ID0834,No,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,63.3,2215.5
ID0835,No,Male,0,Yes,Yes,30,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,84.66,2539.7999999999997
ID0836,No,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),47.19,802.23
ID0837,No,Male,0,No,No,67,No,No phone service,No,Yes,No,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),58.41,3913.47
ID0838,No,Male,0,No,No,30,Yes,No phone service,No,No,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,93.41,2802.2999999999997
ID0839,No,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,113.79,5120.55
ID0840,Yes,Male,0,No,No,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),72.92,3718.92
ID0841,No,Male,0,Yes,No,47,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.0,987.0
ID0842,Yes,Male,0,Yes,No,53,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.85,2854.05
ID0843,No,Male,0,No,Yes,64,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,59.86,3831.04
ID0844,Yes,Female,1,Yes,No,38,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,No,Mailed check,53.92,2048.96
ID0845,No,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.63,4072.32
ID0846,Yes,Female,0,No,No,7,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),83.27,582.89
ID0847,No,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),32.11,706.42
ID0848,No,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),47.26,1937.6599999999999
ID0849,No,Female,0,No,No,10,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),70.76,707.6
ID0850,Yes,Female,0,Yes,Yes,57,No,No phone service,DSL,No,No internet service,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),51.56,2938.92
ID0851,No,Male,1,Yes,No,7,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,119.11,833.77
ID0852,Yes,Male,0,No,Yes,50,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),63.14,3157.0
ID0853,No,Female,1,No,Yes,52,Yes,No phone service,No,No,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),106.98,5562.96
ID0854,Yes,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.65,3618.4500000000003
ID0855,Yes,Male,0,No,Yes,1,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,103.6,103.6
ID0856,Yes,Female,1,No,Yes,53,No,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,24.69,1308.5700000000002
ID0857,No,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,114.77,6886.2
ID0858,No,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,32.87,1117.58
ID0859,Yes,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.44,93.76
ID0860,No,Male,0,Yes,Yes,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,61.44,1044.48
ID0861,No,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Two year,No,Credit card (automatic),39.46,157.84
ID0862,No,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),38.42,1652.0600000000002
ID0863,No,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,One year,No,Mailed check,48.78,195.12
ID0864,No,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,44.84,44.84
ID0865,No,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),88.48,6282.08
ID0866,Yes,Female,0,Yes,Yes,50,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,One year,No,Electronic check,38.68,1934.0
ID0867,Yes,Female,0,No,No,61,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),74.31,4532.91
